1,4522,-101.200000
2,9044,-100.600000
3,13566,-114.700000
4,18088,-103.200000
5,22610,-115.600000
6,27132,-100.200000
7,31654,-60.700000
8,36176,-114.500000
9,40698,-53.300000
10,45220,-58.400000
11,49742,-61.000000
12,54264,-58.600000
13,58786,-59.800000
14,63308,-72.000000
15,67830,-54.200000
16,72352,-57.700000
17,76874,-88.800000
18,81396,167.600000
19,85918,-54.700000
20,90440,-73.000000
21,94962,-72.200000
22,99484,-89.500000
23,104006,-58.800000
24,108528,-115.400000
25,113050,-82.200000
26,117572,-86.600000
27,122094,-62.600000
28,126616,-115.700000
29,131138,-125.900000
30,135660,-70.800000
31,140182,-61.000000
32,144704,-71.200000
33,149226,-113.800000
34,153748,-72.900000
35,158270,-113.200000
36,162792,166.400000
37,167314,-54.300000
38,171836,-114.900000
39,176358,-115.000000
40,180880,-53.000000
41,185402,-84.800000
42,189924,-125.300000
43,194446,-76.500000
44,198968,-57.000000
45,203490,161.100000
46,208012,-70.900000
47,212534,163.900000
48,217056,-70.400000
49,221578,-71.500000
50,226100,-82.100000
51,230622,169.800000
52,235144,-72.900000
53,239666,-74.700000
54,244188,-118.200000
55,248710,162.000000
56,253232,-88.300000
57,257754,-88.300000
58,262276,-56.700000
59,266798,180.200000
60,271320,-79.300000
61,275842,-73.700000
62,280364,166.700000
63,284886,-89.500000
64,289408,-93.200000
65,293930,-76.700000
66,298452,178.200000
67,302974,-56.000000
68,307496,-62.100000
69,312018,-110.800000
70,316540,163.900000
71,321062,-90.200000
72,325584,-62.100000
73,330106,-110.800000
74,334628,-85.000000
75,339150,175.400000
76,343672,-89.200000
77,348194,-58.400000
78,352716,177.700000
79,357238,-57.900000
80,361760,-63.300000
81,366282,177.000000
82,370804,-55.200000
83,375326,166.800000
84,379848,-61.200000
85,384370,168.500000
86,388892,-58.100000
87,393414,-67.600000
88,397936,-90.000000
89,402458,-110.600000
90,406980,-75.700000
91,411502,-56.300000
92,416024,-90.000000
93,420546,158.300000
94,425068,-58.500000
95,429590,-65.300000
96,434112,-113.500000
97,438634,168.500000
98,443156,-103.900000
99,447678,-103.800000
100,452200,170.300000
